date,vc_tempmax,vc_tempmin,vc_temp,humidity,precipitation,precip_probability,precip_type,wind_speed,wind_direction,pressure,cloud_cover,visibility,uv_index,conditions
2018-08-05,89.2,74.0,82.2,61.4,0.0,0.0,,7.3,286.4,1020.0,7.9,9.9,9.0,Clear
2018-08-06,91.1,78.2,84.4,63.0,0.0,0.0,,9.0,245.0,1017.9,10.0,8.4,8.0,Clear
2018-08-07,88.1,74.0,81.3,77.2,0.049,100.0,['rain'],12.8,206.5,1014.6,38.8,7.3,9.0,"Rain, Partially cloudy"
2018-08-08,89.1,75.8,81.6,70.9,0.0,0.0,,9.0,218.1,1011.4,12.2,9.7,9.0,Clear
2018-08-09,85.9,74.0,80.5,68.0,0.61,100.0,['rain'],13.1,314.4,1008.9,30.4,8.5,9.0,"Rain, Partially cloudy"
2018-08-10,85.9,72.1,79.2,59.0,0.0,0.0,,8.2,294.3,1011.6,21.6,9.1,8.0,Partially cloudy
2018-08-11,80.1,70.1,73.8,90.0,2.896,100.0,['rain'],4.7,67.8,1013.6,87.6,5.7,3.0,"Rain, Partially cloudy"
2018-08-12,83.0,72.0,76.7,82.6,0.0,0.0,,9.0,51.0,1016.2,64.8,7.9,8.0,Partially cloudy
2018-08-13,76.9,71.1,73.3,91.9,0.606,100.0,['rain'],14.1,54.6,1014.9,97.9,7.3,3.0,"Rain, Overcast"
2018-08-14,81.1,71.2,74.1,87.1,0.333,100.0,['rain'],11.4,233.9,1011.1,45.9,6.6,7.0,"Rain, Partially cloudy"
2018-08-15,84.8,70.1,78.2,69.1,0.0,0.0,,11.1,278.0,1012.4,21.0,9.4,9.0,Partially cloudy
2018-08-16,87.2,75.8,82.2,62.9,0.0,0.0,,8.1,280.6,1017.0,2.2,7.9,8.0,Clear
2018-08-17,85.9,73.1,81.7,72.6,0.189,100.0,['rain'],14.4,212.1,1016.6,21.1,7.3,7.0,"Rain, Partially cloudy"
2018-08-18,83.9,72.0,76.4,85.4,0.924,100.0,['rain'],13.3,271.3,1010.6,55.5,7.4,6.0,"Rain, Partially cloudy"
2018-08-19,72.0,67.9,70.6,80.9,0.024,100.0,['rain'],15.0,47.7,1014.7,99.5,9.3,2.0,"Rain, Overcast"
2018-08-20,73.1,67.9,70.2,77.4,0.0,0.0,,14.2,60.8,1020.0,95.9,9.5,2.0,Overcast
2018-08-21,77.1,66.0,72.1,76.2,0.012,100.0,['rain'],11.9,125.5,1017.8,66.8,9.9,8.0,"Rain, Partially cloudy"
2018-08-22,81.1,71.2,75.7,76.4,0.818,100.0,['rain'],12.5,259.4,1007.0,70.7,8.4,7.0,"Rain, Partially cloudy"
2018-08-23,76.9,65.9,72.0,56.7,0.0,0.0,,13.1,320.3,1014.2,30.4,9.9,9.0,Partially cloudy
2018-08-24,80.2,65.0,73.2,57.1,0.0,0.0,,6.9,235.2,1022.2,0.1,9.9,9.0,Clear
2018-08-25,79.1,69.2,73.0,60.4,0.0,0.0,,9.2,189.6,1024.5,3.3,9.9,8.0,Clear
2018-08-26,82.1,69.2,75.9,66.4,0.0,0.0,,7.0,226.3,1020.2,37.2,9.9,8.0,Partially cloudy
2018-08-27,87.2,74.0,80.8,68.8,0.0,0.0,,4.7,256.2,1017.9,3.3,8.4,8.0,Clear
2018-08-28,92.9,79.1,85.9,64.2,0.0,0.0,,13.9,256.2,1016.7,3.3,7.5,8.0,Clear
2018-08-29,91.1,81.0,86.6,62.0,0.0,0.0,,15.6,252.7,1015.1,3.3,8.9,8.0,Clear
2018-08-30,88.1,79.1,83.5,62.1,0.0,0.0,,13.9,325.8,1016.2,10.0,9.7,8.0,Clear
2018-08-31,79.1,69.2,73.6,73.5,0.03,100.0,['rain'],13.3,73.9,1023.8,94.4,9.7,2.0,"Rain, Overcast"
2018-09-01,78.2,70.1,72.5,69.2,0.0,0.0,,11.0,92.5,1025.9,82.0,9.9,7.0,Partially cloudy
2018-09-02,80.1,67.9,74.1,78.4,0.0,0.0,,9.3,181.2,1024.2,45.5,9.9,7.0,Partially cloudy
2018-09-03,90.0,75.8,81.6,76.1,0.0,0.0,,5.8,225.4,1023.5,31.9,9.9,8.0,Partially cloudy
2018-09-04,90.0,76.9,83.8,62.5,0.0,0.0,,5.8,339.4,1022.8,10.1,9.9,8.0,Clear
2018-09-05,88.1,76.9,81.6,73.1,0.0,0.0,,11.1,170.9,1022.7,12.1,9.9,8.0,Clear
2018-09-06,92.0,73.1,81.7,77.1,0.357,100.0,['rain'],13.5,212.6,1020.0,31.9,8.4,7.0,"Rain, Partially cloudy"
2018-09-07,74.9,69.2,73.4,83.3,0.0,0.0,,11.4,49.4,1020.4,85.0,9.7,2.0,Partially cloudy
2018-09-08,71.1,62.1,67.4,72.1,0.024,100.0,['rain'],10.3,29.4,1019.9,75.2,9.9,3.0,"Rain, Partially cloudy"
2018-09-09,62.1,55.1,58.6,84.1,0.424,100.0,['rain'],15.3,47.3,1022.8,98.5,8.8,1.0,"Rain, Overcast"
2018-09-10,64.1,54.1,59.4,94.5,0.966,100.0,['rain'],11.4,57.6,1022.1,100.0,6.2,2.0,"Rain, Overcast"
2018-09-11,74.0,62.1,67.9,92.6,0.048,100.0,['rain'],7.0,29.5,1020.0,99.5,4.7,3.0,"Rain, Overcast"
2018-09-12,75.8,72.0,73.5,92.9,0.157,100.0,['rain'],9.4,51.6,1022.9,100.0,5.4,3.0,"Rain, Overcast"
2018-09-13,74.9,69.2,71.7,88.9,0.134,100.0,['rain'],13.0,59.0,1024.3,100.0,9.1,4.0,"Rain, Overcast"
2018-09-14,74.9,69.2,71.3,83.6,0.0,0.0,,13.7,64.5,1023.6,100.0,9.4,3.0,Overcast
2018-09-15,79.1,66.8,71.9,79.2,0.0,0.0,,9.4,111.6,1022.5,36.1,9.8,5.0,Partially cloudy
2018-09-16,83.0,67.9,74.2,73.1,0.0,0.0,,10.4,168.4,1022.4,5.9,9.8,8.0,Clear
2018-09-17,76.9,69.2,73.4,83.2,0.0,0.0,,13.3,169.9,1019.0,61.8,9.9,5.0,Partially cloudy
2018-09-18,79.1,70.1,74.2,91.6,1.208,100.0,['rain'],13.9,242.7,1008.6,80.3,8.4,3.0,"Rain, Partially cloudy"
2018-09-19,80.1,69.2,73.8,77.2,0.0,0.0,,9.6,29.9,1012.1,36.1,9.9,7.0,Partially cloudy
2018-09-20,71.1,65.1,67.6,75.6,0.0,0.0,,6.0,70.7,1022.2,97.4,9.9,4.0,Overcast
2018-09-21,72.0,66.8,69.3,77.8,0.0,0.0,,17.3,178.2,1021.4,100.0,9.9,2.0,Overcast
2018-09-22,73.1,63.0,69.6,64.1,0.0,0.0,,12.0,331.1,1018.7,20.0,9.9,9.0,Clear
2018-09-23,65.0,60.2,63.0,69.1,0.0,0.0,,6.9,37.7,1023.9,75.7,9.9,3.0,Partially cloudy
2018-09-24,67.9,56.9,62.6,72.0,0.0,0.0,,16.3,63.7,1030.1,65.4,9.9,7.0,Partially cloudy
2018-09-25,73.1,58.9,65.7,90.8,1.953,100.0,['rain'],19.8,89.4,1025.7,96.9,5.4,1.0,"Rain, Overcast"
2018-09-26,81.1,71.1,75.2,90.2,0.217,100.0,['rain'],11.3,203.5,1015.0,82.5,7.7,5.0,"Rain, Partially cloudy"
2018-09-27,71.1,61.1,66.7,66.1,0.0,0.0,,9.2,18.1,1018.5,49.1,9.6,7.0,Partially cloudy
2018-09-28,66.8,56.0,60.7,85.3,0.772,100.0,['rain'],12.4,47.0,1017.3,79.2,7.9,3.0,"Rain, Partially cloudy"
2018-09-29,71.1,57.8,64.0,72.3,0.0,0.0,,7.0,307.0,1021.9,21.5,9.9,7.0,Partially cloudy
2018-09-30,69.2,54.0,62.6,67.0,0.0,0.0,,8.0,57.6,1026.4,1.1,9.9,7.0,Clear
2018-10-01,75.8,64.1,69.4,79.3,0.0,0.0,,7.6,212.2,1025.0,60.6,9.9,5.0,Partially cloudy
2018-10-02,76.9,65.9,71.9,81.5,0.415,100.0,['rain'],13.5,182.5,1020.2,72.6,8.7,7.0,"Rain, Partially cloudy"
2018-10-03,73.1,64.1,67.7,79.1,0.278,100.0,['rain'],11.4,288.4,1017.0,31.4,9.5,7.0,"Rain, Partially cloudy"
2018-10-04,75.8,61.1,68.8,84.9,0.039,100.0,['rain'],4.7,289.9,1016.0,43.4,9.0,6.0,"Rain, Partially cloudy"
2018-10-05,72.0,60.2,65.3,71.4,0.0,0.0,,11.4,28.2,1019.8,49.7,9.9,6.0,Partially cloudy
2018-10-06,66.8,63.0,64.6,86.0,0.0,0.0,,7.4,168.0,1022.3,100.0,8.5,1.0,Overcast
2018-10-07,78.2,66.8,72.6,84.5,0.0,0.0,,5.8,234.6,1022.0,73.5,8.8,4.0,Partially cloudy
2018-10-08,73.1,64.1,67.0,89.4,0.0,0.0,,8.1,71.7,1028.6,99.5,7.7,1.0,Overcast
2018-10-09,75.8,65.9,70.9,86.7,0.0,0.0,,3.4,228.0,1026.3,85.0,8.1,3.0,Partially cloudy
2018-10-10,79.1,71.1,73.5,85.6,0.0,0.0,,12.2,201.8,1018.6,53.9,9.3,5.0,Partially cloudy
2018-10-11,75.8,70.1,72.6,91.4,0.803,100.0,['rain'],12.8,204.5,1006.6,88.7,8.4,2.0,"Rain, Partially cloudy"
2018-10-12,70.1,53.1,59.6,66.9,0.485,100.0,['rain'],21.3,322.8,1003.3,52.7,9.1,7.0,"Rain, Partially cloudy"
2018-10-13,55.1,46.1,51.3,68.1,0.106,100.0,['rain'],13.9,302.8,1012.1,52.8,9.6,4.0,"Rain, Partially cloudy"
2018-10-14,56.9,47.0,52.3,66.8,0.0,0.0,,10.0,255.0,1022.7,16.9,9.9,4.0,Clear
2018-10-15,67.9,53.1,60.5,85.4,0.044,100.0,['rain'],15.8,209.4,1017.3,96.4,9.3,1.0,"Rain, Overcast"
2018-10-16,64.1,47.0,52.7,56.2,0.024,100.0,['rain'],24.8,294.0,1018.2,13.7,9.8,5.0,Rain
2018-10-17,61.1,47.9,53.1,56.4,0.0,0.0,,21.9,272.3,1015.2,25.0,9.9,7.0,Partially cloudy
2018-10-18,49.9,42.2,46.0,43.4,0.0,0.0,,20.0,308.6,1025.4,19.9,9.9,7.0,Clear
2018-10-19,58.9,43.1,50.6,55.7,0.0,0.0,,18.6,225.0,1022.4,0.1,9.9,6.0,Clear
2018-10-20,61.1,52.1,56.6,71.7,0.067,100.0,['rain'],16.6,242.6,1006.2,59.0,9.6,4.0,"Rain, Partially cloudy"
2018-10-21,53.1,40.9,46.3,56.0,0.0,0.0,,25.8,320.1,1012.2,61.7,9.9,5.0,Partially cloudy
2018-10-22,49.9,38.9,45.1,59.4,0.0,0.0,,12.5,245.8,1022.6,42.3,9.9,3.0,Partially cloudy
2018-10-23,62.2,48.8,54.4,59.9,0.0,0.0,,16.6,254.5,1016.8,65.2,9.9,6.0,Partially cloudy
2018-10-24,53.1,46.1,49.3,55.1,0.0,0.0,,23.0,312.2,1017.8,49.1,9.9,5.0,Partially cloudy
2018-10-25,49.9,40.9,45.1,55.9,0.0,0.0,,18.0,317.6,1019.7,0.1,9.9,6.0,Clear
2018-10-26,49.9,38.0,44.2,63.5,0.0,0.0,,13.0,51.8,1019.3,47.0,9.5,4.0,Partially cloudy
2018-10-27,51.2,44.1,47.7,91.1,1.246,100.0,['rain'],28.6,45.2,1005.8,100.0,4.7,1.0,"Rain, Overcast"
2018-10-28,52.1,45.0,48.6,83.0,0.048,100.0,['rain'],13.6,252.2,1007.2,92.8,9.1,2.0,"Rain, Overcast"
2018-10-29,55.1,47.9,51.2,75.6,0.083,100.0,['rain'],16.3,266.0,1008.5,86.6,9.4,3.0,"Rain, Partially cloudy"
2018-10-30,55.1,43.1,48.3,53.6,0.0,0.0,,19.9,294.4,1017.1,2.2,9.9,6.0,Clear
2018-10-31,63.0,45.0,54.5,59.5,0.0,0.0,,15.9,180.2,1017.2,25.2,9.9,6.0,Partially cloudy
2018-11-01,69.2,57.8,62.8,72.5,0.0,0.0,,10.6,190.6,1010.9,30.4,9.6,5.0,Partially cloudy
2018-11-02,71.1,64.1,67.4,83.7,0.221,100.0,['rain'],15.2,175.0,1005.5,80.9,8.7,1.0,"Rain, Partially cloudy"
2018-11-03,65.0,49.9,56.2,72.7,0.374,100.0,['rain'],27.0,271.2,1009.4,56.9,8.1,5.0,"Rain, Partially cloudy"
2018-11-04,55.1,43.1,48.6,56.4,0.0,0.0,,11.2,319.7,1031.5,0.1,9.9,6.0,Clear
2018-11-05,53.1,48.8,50.5,84.3,0.276,100.0,['rain'],16.3,62.1,1026.1,75.1,7.5,1.0,"Rain, Partially cloudy"
2018-11-06,57.8,48.8,54.1,95.9,0.717,100.0,['rain'],12.8,164.0,1012.4,89.1,4.9,1.0,"Rain, Partially cloudy"
2018-11-07,62.1,52.1,57.1,58.1,0.0,0.0,,14.9,241.3,1014.7,15.8,9.7,5.0,Clear
2018-11-08,56.9,45.0,50.1,48.4,0.0,0.0,,13.3,327.2,1023.6,0.1,9.9,5.0,Clear
2018-11-09,52.1,40.9,47.5,70.8,0.74,100.0,['rain'],15.3,59.0,1021.5,61.5,8.1,2.0,"Rain, Partially cloudy"
2018-11-10,49.9,36.0,43.0,59.0,0.063,100.0,['rain'],26.6,288.2,1014.6,38.7,9.0,4.0,"Rain, Partially cloudy"
2018-11-11,46.1,34.1,39.6,49.0,0.0,0.0,,13.6,293.4,1026.9,0.1,9.9,4.0,Clear
2018-11-12,48.8,37.1,43.8,57.8,0.012,100.0,['rain'],8.4,146.9,1028.7,23.6,9.7,4.0,"Rain, Partially cloudy"
2018-11-13,48.8,43.1,46.0,83.2,1.092,100.0,['rain'],18.4,329.4,1015.7,92.8,6.0,2.0,"Rain, Overcast"
2018-11-14,43.1,31.9,36.9,42.7,0.0,0.0,,23.2,324.6,1028.7,19.4,9.9,6.0,Clear
2018-11-15,38.0,28.1,32.2,67.1,1.157,100.0,"['rain', 'snow']",22.7,49.2,1029.0,57.0,6.8,1.0,"Snow, Rain, Partially cloudy"
2018-11-16,44.1,35.1,40.1,77.2,0.315,100.0,"['rain', 'snow']",25.9,322.4,1005.8,68.6,8.2,5.0,"Snow, Rain, Partially cloudy"
2018-11-17,47.0,38.0,42.8,61.5,0.0,0.0,,15.9,266.4,1020.6,76.1,9.9,4.0,Partially cloudy
2018-11-18,44.1,38.9,42.0,57.1,0.0,0.0,,11.7,11.9,1026.5,90.2,9.9,2.0,Overcast
2018-11-19,49.9,40.9,46.3,73.7,0.0,0.0,,8.2,29.4,1018.6,53.0,8.1,4.0,Partially cloudy
2018-11-20,47.0,39.8,44.4,72.1,0.0,0.0,,17.6,331.3,1013.0,79.0,7.9,2.0,Partially cloudy
2018-11-21,44.1,29.0,38.7,52.1,0.003,100.0,['rain'],25.0,279.9,1017.9,57.5,9.9,3.0,"Rain, Partially cloudy"
2018-11-22,27.0,18.0,23.0,37.0,0.0,0.0,,22.5,325.4,1030.1,0.1,9.9,5.0,Clear
2018-11-23,31.9,15.2,24.2,40.8,0.0,0.0,,11.7,281.8,1033.8,0.2,9.9,5.0,Clear
2018-11-24,47.9,30.8,39.3,70.7,0.749,100.0,['rain'],20.1,42.3,1018.0,68.8,8.6,1.0,"Rain, Partially cloudy"
2018-11-25,55.1,45.0,50.4,71.3,1.022,100.0,['rain'],21.6,342.4,1009.4,84.6,8.7,4.0,"Rain, Partially cloudy"
2018-11-26,53.1,47.0,49.2,78.1,0.819,100.0,['rain'],24.3,77.0,1005.6,83.9,7.6,1.0,"Rain, Partially cloudy"
2018-11-27,45.0,38.0,41.8,67.1,0.067,100.0,['rain'],23.5,274.8,996.4,99.0,9.2,4.0,"Rain, Overcast"
2018-11-28,40.9,36.0,39.0,56.8,0.0,0.0,,24.4,290.7,999.6,99.5,9.9,4.0,Overcast
2018-11-29,45.0,38.9,41.6,53.6,0.0,0.0,,26.5,311.4,1011.9,80.3,9.9,4.0,Partially cloudy
2018-11-30,42.2,38.0,39.9,65.9,0.02,100.0,['rain'],10.4,347.8,1017.3,87.0,9.7,1.0,"Rain, Partially cloudy"
2018-12-01,46.1,37.1,41.5,72.8,0.052,100.0,['rain'],9.3,56.6,1021.4,40.8,9.5,4.0,"Rain, Partially cloudy"
2018-12-02,56.0,42.2,49.8,95.0,0.601,100.0,['rain'],12.3,51.2,1007.9,100.0,2.6,1.0,"Rain, Overcast"
2018-12-03,55.1,46.1,52.2,68.1,0.0,0.0,,19.3,262.0,1003.8,53.8,8.9,5.0,Partially cloudy
2018-12-04,46.1,31.9,38.3,47.0,0.0,0.0,,19.8,329.5,1013.4,37.0,9.9,5.0,Partially cloudy
2018-12-05,37.1,28.1,32.7,50.9,0.0,0.0,,13.0,6.2,1018.3,6.9,9.9,4.0,Clear
2018-12-06,38.9,29.9,35.4,53.0,0.0,0.0,,19.8,267.7,1021.2,26.7,9.9,4.0,Partially cloudy
2018-12-07,38.9,29.0,35.0,45.3,0.0,0.0,,19.0,306.6,1026.3,15.8,9.9,5.0,Clear
2018-12-08,35.1,25.1,30.2,50.4,0.0,0.0,,13.5,300.0,1031.9,28.7,9.9,5.0,Partially cloudy
2018-12-09,36.0,29.0,32.2,52.2,0.0,0.0,,12.2,274.4,1028.7,0.2,9.9,3.0,Clear
2018-12-10,38.9,29.9,33.6,51.7,0.0,0.0,,13.9,11.4,1020.1,0.1,9.9,5.0,Clear
2018-12-11,39.8,29.0,34.4,57.7,0.0,0.0,,14.9,277.9,1018.3,17.8,9.9,3.0,Clear
2018-12-12,39.8,33.2,36.4,55.4,0.0,0.0,,14.9,314.0,1019.5,53.9,9.3,4.0,Partially cloudy
2018-12-13,39.8,33.2,36.4,74.5,0.036,100.0,['rain'],13.7,53.5,1029.2,75.6,7.4,1.0,"Rain, Partially cloudy"
2018-12-14,51.2,39.8,46.2,83.2,0.083,100.0,['rain'],14.5,67.3,1029.5,100.0,9.2,2.0,"Rain, Overcast"
2018-12-15,51.2,46.7,49.5,84.0,0.167,100.0,['rain'],18.6,43.0,1020.8,81.4,5.8,1.0,"Rain, Partially cloudy"
2018-12-16,47.0,35.1,39.9,87.9,1.427,100.0,"['rain', 'snow']",24.0,35.8,1013.5,100.0,4.9,0.0,"Snow, Rain, Overcast"
2018-12-17,46.1,37.1,41.4,66.3,0.032,100.0,['rain'],25.8,308.7,1007.1,85.5,9.8,4.0,"Rain, Partially cloudy"
2018-12-18,40.9,28.1,33.5,44.5,0.0,0.0,,30.0,316.2,1015.7,29.8,9.9,5.0,Partially cloudy
2018-12-19,42.2,26.1,34.0,52.4,0.0,0.0,,13.0,260.2,1020.3,0.4,9.9,4.0,Clear
2018-12-20,47.0,38.0,42.5,75.0,0.2,100.0,['rain'],13.0,50.0,1017.5,42.8,7.4,3.0,"Rain, Partially cloudy"
2018-12-21,61.1,47.0,56.7,94.2,1.633,100.0,['rain'],23.2,155.3,996.8,96.9,4.6,1.0,"Rain, Overcast"
2018-12-22,53.1,40.9,45.9,67.3,0.024,100.0,['rain'],27.9,293.4,999.9,90.3,9.4,2.0,"Rain, Overcast"
2018-12-23,43.1,36.0,39.7,51.8,0.0,0.0,,18.3,314.9,1018.8,39.3,9.9,5.0,Partially cloudy
2018-12-24,43.1,37.1,39.1,71.3,0.123,100.0,['rain'],18.0,289.5,1017.6,80.8,7.5,4.0,"Rain, Partially cloudy"
2018-12-25,39.8,34.1,36.3,52.6,0.0,0.0,,15.2,306.3,1024.4,33.0,9.9,4.0,Partially cloudy
2018-12-26,42.2,31.9,37.5,55.0,0.0,0.0,,12.2,292.9,1030.7,42.8,9.9,4.0,Partially cloudy
2018-12-27,43.1,38.0,40.4,59.5,0.0,0.0,,11.4,22.4,1034.5,43.3,9.9,5.0,Partially cloudy
2018-12-28,58.9,43.1,51.7,90.7,1.148,100.0,['rain'],17.4,176.3,1018.3,99.5,4.8,1.0,"Rain, Overcast"
2018-12-29,56.9,39.8,49.0,63.9,0.0,0.0,,24.1,298.2,1015.8,64.2,9.8,4.0,Partially cloudy
2018-12-30,38.9,34.1,36.9,65.9,0.0,0.0,,12.6,56.9,1023.0,73.0,9.6,2.0,Partially cloudy
2018-12-31,46.1,36.0,42.0,78.1,0.85,100.0,['rain'],13.3,140.6,1023.6,73.1,7.7,2.0,"Rain, Partially cloudy"
2019-01-01,57.8,40.9,50.1,70.5,0.244,100.0,['rain'],26.7,300.9,1010.5,64.5,8.5,4.0,"Rain, Partially cloudy"
2019-01-02,39.8,35.1,37.4,55.2,0.0,0.0,,16.0,25.3,1024.3,32.9,9.9,4.0,Partially cloudy
2019-01-03,44.1,38.0,41.0,63.5,0.0,0.0,,19.3,303.8,1014.5,61.7,9.8,3.0,Partially cloudy
2019-01-04,46.1,36.0,40.9,61.9,0.0,0.0,,17.2,228.9,1013.7,2.5,9.8,3.0,Clear
2019-01-05,47.0,43.1,43.9,89.9,0.508,100.0,['rain'],18.4,9.8,1001.3,73.7,5.7,1.0,"Rain, Partially cloudy"
2019-01-06,47.9,31.9,41.9,55.0,0.0,0.0,,26.2,307.6,1013.8,50.9,9.9,3.0,Partially cloudy
2019-01-07,33.2,25.1,29.2,39.3,0.0,0.0,,20.5,350.2,1029.6,18.1,9.9,5.0,Clear
2019-01-08,45.0,34.1,40.8,84.5,0.07,100.0,['rain'],10.0,156.1,1014.4,94.0,6.1,1.0,"Rain, Overcast"
2019-01-09,44.1,34.1,41.4,57.2,0.161,100.0,['rain'],25.8,285.8,1001.5,63.2,9.2,4.0,"Rain, Partially cloudy"
2019-01-10,34.1,29.0,32.0,50.4,0.0,0.0,,25.4,306.4,1007.1,70.6,9.9,3.0,Partially cloudy
2019-01-11,29.9,20.9,25.7,41.0,0.0,0.0,,24.5,318.0,1022.9,2.2,9.9,5.0,Clear
2019-01-12,33.2,20.0,26.7,41.8,0.0,0.0,,12.6,325.1,1032.5,56.1,9.9,4.0,Partially cloudy
2019-01-13,33.2,25.1,29.0,44.8,0.0,0.0,['snow'],18.0,41.8,1028.8,36.5,9.6,5.0,Partially cloudy
2019-01-14,31.9,21.8,26.8,52.9,0.0,0.0,,15.8,12.9,1023.3,25.1,9.9,5.0,Partially cloudy
2019-01-15,35.1,25.1,29.9,49.4,0.0,0.0,,11.4,359.3,1020.1,0.1,9.9,5.0,Clear
2019-01-16,38.9,29.9,34.6,55.1,0.0,0.0,,16.3,258.4,1018.4,56.8,9.3,3.0,Partially cloudy
2019-01-17,34.1,24.2,29.0,43.7,0.0,0.0,"['rain', 'snow']",15.9,10.8,1026.7,13.4,9.9,5.0,Clear
2019-01-18,38.9,29.0,34.1,81.0,0.059,100.0,"['rain', 'snow']",11.7,17.9,1019.8,82.3,6.1,2.0,"Snow, Rain, Partially cloudy"
2019-01-19,37.1,31.9,35.0,64.1,0.142,100.0,"['rain', 'snow']",13.9,49.0,1020.9,58.4,8.6,2.0,"Snow, Rain, Partially cloudy"
2019-01-20,42.2,15.2,30.9,79.4,1.033,100.0,"['rain', 'snow']",29.7,351.5,999.4,72.1,6.9,2.0,"Snow, Rain, Partially cloudy"
2019-01-21,13.9,3.8,10.1,46.9,0.0,0.0,,32.8,307.1,1017.6,36.7,9.9,5.0,Partially cloudy
2019-01-22,29.9,12.8,21.8,41.0,0.0,0.0,,20.0,306.6,1035.1,0.1,9.9,6.0,Clear
2019-01-23,52.0,30.8,38.7,51.0,0.0,0.0,,13.1,193.9,1024.2,66.0,9.9,2.0,Partially cloudy
2019-01-24,58.9,36.0,50.4,82.8,1.335,100.0,['rain'],25.1,224.3,1001.9,86.6,7.4,1.0,"Rain, Partially cloudy"
2019-01-25,38.9,29.0,34.8,42.9,0.0,0.0,,23.6,277.7,1014.4,50.6,9.9,6.0,Partially cloudy
2019-01-26,34.1,24.2,29.6,34.6,0.0,0.0,,12.4,246.4,1023.7,28.7,9.9,5.0,Partially cloudy
2019-01-27,47.9,33.2,41.1,52.7,0.0,0.0,,22.1,200.6,1017.2,50.8,9.9,5.0,Partially cloudy
2019-01-28,38.0,24.7,29.2,43.4,0.0,0.0,,14.4,358.1,1017.8,0.2,9.9,4.0,Clear
2019-01-29,43.1,26.1,34.6,72.9,0.221,100.0,['rain'],16.2,94.4,1013.1,68.3,8.8,1.0,"Rain, Partially cloudy"
2019-01-30,35.1,7.1,22.2,49.7,0.024,100.0,"['rain', 'snow']",29.2,275.2,1013.7,17.1,9.4,6.0,"Snow, Rain"
2019-01-31,15.2,2.0,9.2,37.4,0.0,0.0,,18.0,269.3,1027.6,0.1,9.9,6.0,Clear
2019-02-01,20.9,11.0,15.9,36.3,0.0,0.0,,14.5,297.3,1029.4,26.7,9.9,4.0,Partially cloudy
2019-02-02,34.1,17.1,25.4,48.3,0.0,0.0,,16.4,246.0,1023.9,10.5,9.6,5.0,Clear
2019-02-03,52.1,31.9,41.1,59.0,0.0,0.0,,12.4,203.0,1020.0,0.1,8.3,6.0,Clear
2019-02-04,60.2,40.9,49.0,57.2,0.0,0.0,,10.4,189.5,1017.6,0.1,9.3,6.0,Clear
2019-02-05,65.0,46.1,54.3,58.5,0.0,0.0,,12.5,279.5,1014.8,18.8,9.5,6.0,Clear
2019-02-06,46.1,36.0,41.4,66.2,0.342,100.0,['rain'],14.1,65.3,1021.2,35.9,8.8,5.0,"Rain, Partially cloudy"
2019-02-07,44.1,38.9,41.6,90.2,0.18,100.0,['rain'],18.2,44.7,1017.9,100.0,7.2,2.0,"Rain, Overcast"
2019-02-08,54.0,33.2,43.9,66.7,0.374,100.0,['rain'],27.6,262.0,1014.9,53.1,8.3,5.0,"Rain, Partially cloudy"
2019-02-09,31.9,24.2,28.2,37.8,0.0,0.0,,24.8,311.4,1034.2,0.1,9.9,6.0,Clear
2019-02-10,35.1,22.9,29.3,43.0,0.0,0.0,,12.4,297.8,1035.2,25.7,9.9,6.0,Partially cloudy
2019-02-11,37.1,29.9,34.1,52.3,0.0,0.0,,12.0,23.4,1026.5,81.7,9.9,3.0,Partially cloudy
2019-02-12,35.1,26.1,30.9,69.0,0.711,100.0,"['rain', 'snow']",18.0,62.1,1022.3,81.7,5.4,1.0,"Snow, Rain, Partially cloudy"
2019-02-13,39.8,33.2,36.4,68.1,0.126,100.0,"['rain', 'snow']",21.9,276.3,1005.3,58.3,8.6,5.0,"Snow, Rain, Partially cloudy"
2019-02-14,45.0,33.2,38.9,45.5,0.0,0.0,,18.4,268.8,1015.6,33.8,9.9,7.0,Partially cloudy
2019-02-15,56.9,42.2,50.5,61.0,0.0,0.0,,13.9,174.0,1007.5,48.0,9.9,5.0,Partially cloudy
2019-02-16,47.9,33.2,38.9,43.3,0.0,0.0,,17.3,327.1,1010.9,0.1,9.9,7.0,Clear
2019-02-17,36.0,26.1,32.1,53.2,0.032,100.0,"['rain', 'snow']",14.1,26.3,1018.3,24.6,9.8,7.0,"Snow, Rain, Partially cloudy"
2019-02-18,40.9,27.0,34.5,76.7,0.111,100.0,"['rain', 'snow']",23.4,327.7,1013.9,59.2,6.5,2.0,"Snow, Rain, Partially cloudy"
2019-02-19,35.1,24.2,28.8,42.0,0.0,0.0,,17.2,321.0,1033.3,0.2,9.9,6.0,Clear
2019-02-20,31.9,26.1,28.5,65.0,0.381,100.0,"['rain', 'snow']",13.6,58.9,1032.0,56.8,5.7,1.0,"Snow, Rain, Partially cloudy"
2019-02-21,51.2,33.2,41.5,72.6,0.291,100.0,"['rain', 'snow']",13.6,307.3,1014.9,44.4,7.4,7.0,"Snow, Rain, Partially cloudy"
2019-02-22,44.1,37.1,40.8,46.3,0.0,0.0,,20.9,327.2,1026.8,0.2,9.9,5.0,Clear
2019-02-23,42.2,33.2,37.4,59.5,0.0,0.0,,12.1,54.8,1029.6,20.2,9.8,3.0,Partially cloudy
